,Unnamed: 0.1,Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Injury.Severity,Aircraft.damage,Make,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Num.Passenger,Total.Injured,Percent.Serious.and.Fatal,Percent.Uninjured,Make.Model,Max.Capacity
3416,3416,64830,20080812X01225,Accident,2008-06-28,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain control of the airplane during the landing touchdown, resulting in the wings contacting the runway surface and a propeller strike.",1.0,0.0,0.0,100.0,cessnaT206H,6
3417,3417,64831,20080822X01287,Accident,2008-06-28,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's failure to recognize the onset of carburetor icing resulting in a loss of engine power and the unsuitable terrain encountered during the forced landing.  Contributing to the accident were the carburetor icing conditions, and the rough terrain.",1.0,1.0,100.0,0.0,cessna150F,2
3418,3418,64833,20081009X64042,Accident,2008-06-28,KS,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's loss of directional control resulting from a hard landing and failure to recover from a bounced landing.  Contributing to the accident was the crosswind.,1.0,0.0,0.0,100.0,cessna177,4
3419,3419,64834,20091001X95106,Accident,2008-06-28,MS,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,The failure of the pilots to maintain airspeed following a reported partial loss of engine power.,2.0,0.0,0.0,100.0,piperJ3C-65,2
3420,3420,64844,20080908X01415,Accident,2008-06-29,NJ,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,The pilot's failure to maintain aircraft control while landing. Contributing to the accident was the wet runway and hydroplaning conditions.,4.0,0.0,0.0,100.0,cessnaT182T,5
3421,3421,64848,20080701X00960,Accident,2008-06-30,OR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,,0.0,1.0,1.0,0.0,VMC,,The failure of the crankshaft during cruise flight due to fatigue.,2.0,2.0,50.0,0.0,cessnaTR182,6
3422,3422,64849,20080703X00978,Accident,2008-06-30,AK,Fatal,Substantial,piper,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,,The pilot's failure to maintain directional control while landing in a gusty crosswind.,2.0,2.0,100.0,0.0,piperPA-18,2
3423,3423,64851,20080711X01024,Accident,2008-06-30,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Aerial Observation,0.0,2.0,0.0,0.0,VMC,,A loss of engine power due to oil starvation.  The oil starvation event was due to the failure of maintenance personnel to tighten the mounting bolts for the newly installed vacuum pump.,2.0,2.0,100.0,0.0,cessna172M,4
3424,3424,64852,20080811X01210,Accident,2008-06-30,IL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,,"The student pilot's inadequate compensation for the gusting crosswind, and the flight instructor's delayed remedial actions that resulted in a loss of control during the go-around maneuver.  Contributing to the accident was the gusting wind condition.",3.0,0.0,0.0,100.0,piperPA-28-180,5
3425,3425,64853,20080812X01229,Accident,2008-06-30,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's selection of an unsuitable landing area.,1.0,0.0,0.0,100.0,piperPA-12,4
3426,3426,64855,20080811X01211,Accident,2008-07-01,IL,Non-Fatal,Substantial,beech,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,,The loss of engine power for undetermined reasons.  Contributing to the accident was the highway signpost that the airplane impacted during the landing rollout.,3.0,0.0,0.0,100.0,beechA36,4
3427,3427,64861,20080709X00996,Accident,2008-07-02,CA,Fatal,Destroyed,cessna,1.0,Reciprocating,Aerial Observation,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain adequate airspeed while maneuvering at low altitude, which resulted in an aerodynamic stall.",1.0,1.0,100.0,0.0,cessna152,3
3428,3428,64866,20080821X01274,Accident,2008-07-02,IL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's inadequate compensation for the gusting crosswind condition during landing.  Contributing to the accident was the strong gusting crosswind condition.,1.0,0.0,0.0,100.0,cessna195,6
3429,3429,64870,20080709X01002,Accident,2008-07-03,RI,Fatal,Substantial,piper,1.0,Reciprocating,Instructional,2.0,0.0,1.0,0.0,VMC,,"The flight instructor's failure to initiate a go-around during a high approach, and his inadequate remedial action during an attempted touch-and-go.",3.0,3.0,66.66666666666666,0.0,piperPA-28-161,4
3430,3430,64872,20080715X01043,Accident,2008-07-03,SC,Non-Fatal,Substantial,piper,1.0,Reciprocating,Banner Tow,0.0,1.0,0.0,0.0,VMC,,"The failure of the banner tow operator to inspect banners for deterioration, resulting in a portion of a banner separating in-flight from another banner tow airplane, and colliding with the accident banner tow airplane.",1.0,1.0,100.0,0.0,piperPA-18-150,3
3431,3431,64878,20080723X01103,Accident,2008-07-04,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Banner Tow,0.0,1.0,0.0,0.0,VMC,,Fuel starvation due to the pilot's improper fuel management procedures and failure to select a tank containing fuel.  Contributing to the accident was the lack of suitable terrain for the forced landing.,1.0,1.0,100.0,0.0,cessna150J,2
3432,3432,64879,20080806X01172,Accident,2008-07-04,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper fuel management which resulted in fuel starvation and a loss of engine power during cruise flight. Contributing to the accident was an aerodynamic stall during the emergency landing, the pilot's fatigue, and his unfamiliarity with the airplane.",1.0,0.0,0.0,100.0,cessna185,6
3433,3433,64885,20080715X01052,Accident,2008-07-05,TN,Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Undetermined.,1.0,1.0,100.0,0.0,cessna152,3
3434,3434,64888,20080821X01279,Accident,2008-07-05,IL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The directional control not maintained/obtained by the pilot during landing.,1.0,0.0,0.0,100.0,piperJ3C-65,2
3435,3435,64893,20080710X01008,Accident,2008-07-06,UT,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,,The pilot's inadequate in-flight planning and decision to continue flight into a canyon area with questionable aircraft performance.  Contributing to the accident was the lack of suitable terrain for the precautionary landing and a high density altitude condition.,2.0,2.0,0.0,0.0,piperPA-28-140,4
3436,3436,64897,20080723X01102,Accident,2008-07-06,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Fuel exhaustion due to the pilot's inadequate preflight planning and his failure to refuel the airplane.,2.0,0.0,0.0,100.0,cessna172F,4
3437,3437,64902,20080821X01275,Accident,2008-07-06,IL,Non-Fatal,Substantial,beech,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,"The pilot's inadequate compensation for the crosswind and his failure to maintain directional control during landing.  Contributing to the accident were the gusting crosswind, and the embankment.",4.0,0.0,0.0,100.0,beechC23,5
3438,3438,64903,20080710X01006,Accident,2008-07-07,ID,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,,The pilot's delayed decision to abort the landing and failure to achieve the proper touchdown point.  Contributing to the accident was a high density altitude.,2.0,2.0,0.0,0.0,mooneyM20E,5
3439,3439,64907,20080805X01161,Accident,2008-07-07,OR,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control.  Contributing to the accident was the gusting tailwind.,1.0,0.0,0.0,100.0,piperPA-28-161,4
3440,3440,64910,20080714X01042,Accident,2008-07-08,MT,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,,A partial loss of engine power during initial climb due to fuel system contamination by a foreign substance. Contributing to the accident was the uneven terrain.,2.0,2.0,0.0,0.0,cessna150F,2
3441,3441,64911,20080720X01082,Accident,2008-07-08,PA,Non-Fatal,Substantial,beech,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,A complete loss of engine power for undetermined reasons.,1.0,1.0,100.0,0.0,beechV35B,4
3442,3442,64917,20080714X01033,Incident,2008-07-09,NJ,Non-Fatal,,cessna,,,Personal,0.0,0.0,0.0,3.0,VMC,,"
Probable Cause

The probable cause of this incident was the TEB ground controller's failure to direct N316AS to hold short of runway 24 when issuing taxi instructions to the aircraft as required FAA Order 7110.65, paragraph 3-7-2 (2a); Taxi and Ground Movement Operations: ""When authorizing a vehicle to proceed on the movement area, or an aircraft to taxi to any point other than an assigned takeoff runway, absence of holding instructions authorizes an aircraft/vehicle to cross all taxiways and runways that intersect the taxi route. If it is the intent to hold the aircraft/vehicle short of any given point along the taxi route, issue the route, if necessary, then state the holding instructions"".
",3.0,0.0,0.0,100.0,cessna172,4
3443,3443,64918,20080715X01045,Accident,2008-07-09,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,,A partial loss of engine power due to the disconnection of the throttle control cable from the throttle arm due to the operator's improper maintenance. Contributing to the accident was unsuitable terrain for a forced landing.,2.0,2.0,100.0,0.0,cessna172RG,4
3444,3444,64921,20080807X01180,Accident,2008-07-09,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during the landing rollout.,1.0,0.0,0.0,100.0,cessna172R,4
3445,3445,64922,20080808X01183,Accident,2008-07-09,IA,Fatal,Substantial,piper,,,Personal,1.0,0.0,0.0,0.0,VMC,,,1.0,1.0,100.0,0.0,piperPA-28-235,5
3446,3446,64937,20080731X01136,Accident,2008-07-12,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's selection of unsuitable terrain for takeoff, which resulted in a collision with a ditch during the takeoff roll. Factors contributing to the accident were low light conditions at dusk, and soft terrain.",1.0,0.0,0.0,100.0,cessna150,2
3447,3447,64938,20080820X01265,Accident,2008-07-12,GA,Fatal,Substantial,grumman,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,,A partial loss of engine power for undetermined reasons which led to a forced landing in unsuitable terrain.,1.0,1.0,100.0,0.0,grummanG-164A,1
3448,3448,64939,20080821X01285,Accident,2008-07-12,MD,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's misjudged distance/speed during landing.,2.0,0.0,0.0,100.0,cessna172N,5
3449,3449,64950,20080808X01184,Accident,2008-07-15,SC,Non-Fatal,Substantial,piper,,Reciprocating,Banner Tow,0.0,1.0,0.0,0.0,VMC,,A loss of engine power due to carburetor icing. Contributing to the accident was the obstruction of the carburetor heat flapper by a mud dauber's nest.,1.0,1.0,100.0,0.0,piperPA-18-150,3
3450,3450,64958,20080904X01373,Accident,2008-07-16,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's diverted attention while on final approach and his delay in performing a go-around during the landing roll.  Contributing to the accident were sun glare and excessive airspeed.,2.0,0.0,0.0,100.0,cessnaTR182,6
3451,3451,64964,20080912X01441,Accident,2008-07-17,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's  failure to maintain altitude due to his diverted attention.  Contributing to the accident was complications manually extending the landing gear.
",2.0,0.0,0.0,100.0,cessnaT210M,6
3452,3452,64965,20081007X05237,Accident,2008-07-17,TX,Non-Fatal,Substantial,piper,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,The pilot's failure to complete all cockpit checklist items prior to takeoff. Contributing to the accident was the pilot's failure to properly configure the landing gear switch.,3.0,0.0,0.0,100.0,piperPA-30,5
3453,3453,64968,20080811X01202,Accident,2008-07-18,TX,Non-Fatal,Substantial,grumman,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Loss of engine power for undetermined reasons.,1.0,0.0,0.0,100.0,grummanG-164A,1
3454,3454,64971,20080721X01092,Accident,2008-07-19,TX,Fatal,Destroyed,piper,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain adequate airspeed while maneuvering, which led to an aerodynamic stall and subsequent loss of control.",3.0,3.0,100.0,0.0,piperPA-22,5
3455,3455,64976,20080822X01294,Accident,2008-07-19,OK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,The student pilot's improper flare and improper recovery from a bounced landing.,1.0,0.0,0.0,100.0,cessna152,3
3456,3456,64978,20080903X01368,Accident,2008-07-19,WI,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,,The pilot's inadequate preflight planning and the pilot's delay in aborting the takeoff.  Contributing to the accident was the airplane's overgross weight condition.,4.0,1.0,0.0,75.0,piperPA-28-161,4
3457,3457,64979,20080904X01380,Accident,2008-07-19,KY,Non-Fatal,Substantial,aeronca,1.0,Reciprocating,Other Work Use,0.0,1.0,1.0,0.0,VMC,,The pilot's failure to maintain clearance from trees while maneuvering.  Contributing to the accident was the low altitude maneuvers.,2.0,2.0,50.0,0.0,aeronca7AC,3
3458,3458,64981,20081003X17532,Accident,2008-07-19,UT,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control of the airplane during landing.,2.0,0.0,0.0,100.0,piperPA-22-150,4
3459,3459,64984,20080801X01140,Accident,2008-07-20,MT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's inadequate compensation for the variable and gusting winds, and his failure to maintain directional control. Contributing to the accident were variable winds that were gusting to 25 knots.",2.0,0.0,0.0,100.0,cessna180,6
3460,3460,64987,20081003X17533,Accident,2008-07-20,WA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's inadequate preflight planning and failure to attain a sufficient airspeed to continue the takeoff.  A contributing factor was the high density altitude and short runway.,2.0,0.0,0.0,100.0,cessna172M,4
3461,3461,64995,20081003X17536,Accident,2008-07-21,ID,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's decision to take off in known adverse wind conditions that lead to an encounter with a windshear, the resulting inability of the pilot to maintain airspeed, and a stall/mush into the terrain.",1.0,0.0,0.0,100.0,cessna172,4
3462,3462,64999,20080805X01159,Accident,2008-07-22,UT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,,A partial loss of engine power for undetermined reasons.,2.0,2.0,100.0,0.0,cessna172M,4
3463,3463,65007,20080822X01288,Accident,2008-07-23,MI,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,The inadequate preflight planning/preparation and the short field takeoff procedure not followed by the pilot. An additional cause was the delayed aborted takeoff by the pilot. A contributing factor was the trees.,2.0,1.0,50.0,50.0,piperPA-28-235,5
3464,3464,65013,20080801X01142,Accident,2008-07-24,WA,Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,"The pilot's failure to attain and maintain adequate airspeed during initial climb, which resulted in an aerodynamic stall.",2.0,2.0,100.0,0.0,cessnaA185F,6
3465,3465,65022,20080811X01203,Accident,2008-07-25,AR,Non-Fatal,Substantial,grumman,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain aircraft control.  Contributing factors were the high temperature and tailwind.,1.0,0.0,0.0,100.0,grummanG-164A,1
3466,3466,65023,20080903X01371,Accident,2008-07-25,MN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during landing.  Contributing to the accident were the crosswind and wind gusts.,2.0,1.0,50.0,50.0,cessna150G,2
3467,3467,65024,20080731X01135,Accident,2008-07-26,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,2.0,1.0,0.0,VMC,,"A partial loss of engine power during initial climb due to undetermined reasons, which led to an uncontrolled descent and subsequent aerodynamic stall.  Contributing to the accident was the pilot's improper preflight decision to attempt the flight with a suspected engine problem.",3.0,3.0,66.66666666666666,0.0,cessna172,4
3468,3468,65030,20080829X01355,Accident,2008-07-26,MD,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,,The flight instructor's inadequate remedial action following the student pilot's improper recovery from a bounced landing.,2.0,1.0,50.0,50.0,cessna172S,4
3469,3469,65033,20081004X12059,Accident,2008-07-26,NJ,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,A total loss of engine power due to fuel exhaustion as a result of the pilot's inadequate fuel management.,1.0,1.0,0.0,0.0,piperPA-12,4
3470,3470,65035,20080731X01132,Accident,2008-07-27,WA,Fatal,Substantial,cessna,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,,"The pilot's improper decision to continue VFR flight into instrument meteorological weather conditions.  Contributing to the accident were low ceilings, reduced visibility, and mountainous terrain.",3.0,3.0,100.0,0.0,cessna172N,5
3471,3471,65037,20080821X01283,Accident,2008-07-27,MT,Non-Fatal,Substantial,bellanca,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,The failure of the pilot receiving instruction to adequately compensate for the crosswind condition and failure to maintain directional control.  Also causal was the flight instructor's delayed remedial action and inadequate supervision of the flight.,2.0,0.0,0.0,100.0,bellanca7GCBC,3
